"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Update People Search (Find people Table) - 2026-02-13T07:37:40.083Z"
,"Koningskring - netwerk KW1C","De Koningskring is hèt netwerk van het Koning Willem I College. Een innovatief platform van oud-studenten en medewerkers van alle afdelingen. Wij zijn een centraal contactpunt voor onze alumni, studenten, het college en het bedrijfsleven.

Bruisend netwerk
Maak gebruik van elkaars kennis en kunde. Onderling, maar ook van de aanwezige kennis binnen het College. Dit kan waardevol zijn tijdens je eventuele vervolgstudie, werk, maar ook privé (wie weet kan die oud-student die de opleiding autotechniek gevolgd heeft jouw auto repareren). Daarnaast heb jij misschien wel een stageplaats te bieden of heb je een (tip voor een) opdracht of baan voor een mede-oud-student.

Kennis en deskundigheid
Op de hoogte blijven van de veranderingen binnen jouw branche? Kom naar speciale afdeling-gerelateerde evenementen. Daarnaast kan de afdeling waar jij je opleiding gevolgd hebt, je ook vragen als gastdocent of als examinator. 

Evenementen en borrels
Je ontmoet (oud-)studenten, docenten en mensen uit het bedrijfsleven. Maak kennis met vele vakgebieden, gedreven leden en inspirerende ideeën. Ons doel is om op een informele manier te netwerken, inspireren, verbinden en van elkaar te leren. Een ideale manier om je netwerk uit te breiden. 


Facebook
Wij hebben ook een besloten Facebookgroep waar je je als afgestudeerde voor kunt aanmelden. 
Dit is de plek waar je kunt sparren, leren, elkaar kunt inspireren en motiveren om het beste uit jezelf te halen. 
Jij kunt laten zien wat voor moois jij te bieden hebt.
https://www.facebook.com/groups/145800982707884/","Education","501-1,000 employees","Educational","'s-Hertogenbosch, Noord Brabant","Netherlands","kw1c.nl","https://www.linkedin.com/company/koningskring-kw1c",
,"Stichting Robijn","Ieder kind heeft talenten. Die tot bloei laten komen geeft  een goede start voor het leven. Daarom staat het behalen van persoonlijke records centraal in ons onderwijs. Wij vinden het belangrijk dat onze leerlingen leren vertrouwen op hun eigen talenten en weten dat ze mogen uitblinken in een veilige omgeving. Zo zorgen we ervoor dat ze straks een uitstekende basis hebben voor de duurzame maatschappij van nu en morgen. Stichting Robijn is het bestuur van 10 openbare basisscholen in Nieuwegein en IJsselstein. Onze scholen verzorgen ieder op hun eigen wijze modern basisonderwijs aan kinderen van 4 tot en met 12 jaar.

Ieder kind kan zich in ons openbaar onderwijs in een veilige en uitdagende omgeving veelzijdig ontwikkelen. De onderwijsbehoeften van het kind zijn ons uitgangspunt. We stimuleren de zelfstandigheid en de eigen verantwoordelijkheid van ieder kind vanuit een houding van respect en aandacht voor elkaar. In een openbare school ontmoeten veel culturen elkaar. Met waardering en aandacht voor onderlinge verschillen leren onze leerlingen zich met een open blik te bewegen in onze multi-culturele samenleving.","Primary and Secondary Education","201-500 employees","Educational","Nieuwegein, Utrecht","Netherlands","stichtingrobijn.nl","https://www.linkedin.com/company/stichting-robijn",
,"Stichting Flevion","Stichting Codenz vormt het bestuur over negen protestants-christelijke basisscholen in Dronten en Zeewolde. Dit zijn scholen met een eigen visie en een eigen profiel. Onze uitgangspunt is onderwijs geven op basis van de Christelijke identiteit.","Primary and Secondary Education","201-500 employees","Educational","Dronten, Flevoland","Netherlands","codenz.nl","https://www.linkedin.com/company/stichting-flevion",
,"Wageningen School of Social Science (WASS)","The Wageningen School of Social Sciences (WASS) promotes research that increases our understanding of social processes and designs practices around challenges in the domains of food, agriculture, environment, health and development. WASS provides an enabling environment for internationally oriented scholars from a diverse set of disciplinary, interdisciplinary and trans-disciplinary research traditions.","Higher Education","501-1,000 employees","Educational","Wageningen, Gelderland","Netherlands","wur.nl","https://www.linkedin.com/company/wageningen-school-of-social-science-wass",
,"Pathologie-DNA","Pathologie-DNA is sinds 2014 een samenwerkingsverband van de laboratoria, pathologen en klinisch moleculair biologen pathologie van het Jeroen Bosch Ziekenhuis, St. Antonius Ziekenhuis en Ziekenhuis Rijnstate. De naam DNA verwijst naar de 3 locaties Den Bosch Nieuwegein Arnhem.

Waar staan wij voor? Wij zijn de partner in (moleculaire) pathologie voor specialisten, huisartsen en verwijzers van zelfstandige behandelcentra. Wij bieden tijdige en hoogwaardige diagnostiek en stellen daarmee de medisch professional in staat om samen met de patiënt het juiste behandelplan te maken. Wij zijn ambitieus en ondernemend met bevlogen professionals. Wij zijn uniek omdat wij naast de routine diagnostiek veel hoog complexe diagnostiek uitvoeren en koploper zijn in landelijke richtlijnontwikkeling- en uitvoering.

De drie laboratoria van de Pathologie-DNA ziekenhuizen werken op uniforme wijze voor een grotere doelmatigheid en kwaliteit in de digitale pathologie- en moleculaire diagnostiek.

Ons werkgebied omvat de ziekenhuizen van ons samenwerkingsverband, algemene ziekenhuizen in de regio, huisartsen en zelfstandige behandelcentra. Samenwerken is onze kracht. We blijven investeren in de samenwerking binnen Pathologie-DNA, de samenwerking met andere ziekenhuizen, academische centra en oncologische netwerken.

Toekomst Pathologie – DNA wil met een kwalitatief hoogwaardig team blijven werken aan goede diagnostiek waarmee we veilige zorg kunnen waarborgen. Wij verbeteren continu onze pathologie- en moleculaire onderzoeken, met oog voor duurzaamheid. Wij streven naar een toekomst waarin patiënten de best mogelijke persoonlijke diagnose krijgen, waardoor de best passende behandeling kan worden ingezet.","Hospitals and Health Care","201-500 employees","Partnership","Arnhem, Gelderland","Netherlands","pathologie-dna.nl","https://www.linkedin.com/company/pathologie-dna",
,"Trivium","Stichting Trivium is een onderwijsorganisatie met 14 protestants-christelijke basisscholen in Zuid-Gelderland.

Iedere Trivium-school heeft de opdracht zich te onderscheiden in zijn omgeving. Bijzonder te zijn. De kwaliteit van het onderwijs heeft hoge prioriteit, het is onze kerntaak. Naast het reguliere budget vanuit het Ministerie OCW investeren we daar jaarlijks extra in. Dat blijven we ondanks de bezuinigingen ook in de komende jaren doen.  We hebben in de afgelopen jaren veel geïnvesteerd in mensen en in onze onderwijs-infrastructuur. Iedere school van Trivium heeft een eigen schoolbudget met de mogelijkheid om een zelfstandig (personeels-)beleid te kunnen voeren en daarin eigen keuzes te maken.

Kernwoorden van ons beleid:
Onderwijs is meer dan alleen taal en rekenen. Het is werken aan alle ontwikkelings- mogelijkheden van het kind.

Vakbekwaam, kindgericht!","Primary and Secondary Education","201-500 employees","Educational","Zetten, Gelderland","Netherlands","trivium-onderwijs.nl","https://www.linkedin.com/company/stichtingtrivium",
,"MBO College Amstelland","Wij zijn er voor ambitieuze studenten met lef, die werk maken van hun toekomstige carrière. MBO College Amstelland is een klein college in Amstelveen waar aandacht is voor jou en jouw loopbaan. Wij bieden alléén beroepsopleidingen op niveau 4. Deze opleidingen helpen je bij een kansrijke overstap naar het hbo. Met je diploma kun je natuurlijk ook direct aan het werk.","Primary and Secondary Education","201-500 employees","Educational","Amstelveen, Noord-Holland","Netherlands","rocva.nl","https://www.linkedin.com/company/rocva-mbo-college-amstelland",
,"Revalidatiecentrum Amsterdam","Revalidatiecentrum Amsterdam biedt hoogwaardige klinische en poliklinische revalidatiediagnostiek, -behandeling en -advisering aan volwassenen en kinderen met als doel zoveel mogelijk bij te dragen aan de kwaliteit van hun leven. 

De mondige patiënt heeft behoefte aan informatie en is meer en meer op zoek naar de zorginstelling die het beste bij zijn ziektebeeld en sociale situatie past. Ook vanuit de maatschappij wordt er kritischer naar de zorgsector gekeken. Transparantie, kwaliteit en kostenbeheersing moeten toenemen, terwijl de financiering en de wetgeving veranderen. Nieuwe toetreders (specialisten en generalisten) leiden tot scherpe concurrentie en meer marktgericht gedrag. Doordat de samenstelling van de bevolking verandert (meer ouderen en allochtonen), verandert de zorgbehoefte.

Vanuit dit beeld neemt Revalidatiecentrum Amsterdam (RCA) de volgende positie in: 
• De vragen en behoeften van mensen die in het RCA revalideren, zijn nadrukkelijk uitgangspunt van alle activiteiten. We werken zo met revalidanten samen, dat ze greep houden op hun leven, hun mogelijkheden optimaal kunnen benutten en leren omgaan met hun beperkingen. 
• De revalidatie in het RCA wordt geboden door deskundige en gespecialiseerde teams. In interdisciplinaire samenwerking zorgen zij voor een samenhangend geheel. 
• Het RCA werkt nauw samen met zorginstellingen en professionals in de keten om de juiste behandeling, op de juiste plaats, op het juiste moment te kunnen bieden. 
Het RCA vindt professionele bejegening een wezenlijk onderdeel van de revalidatie en besteedt veel zorg aan een goed verlopende communicatie. 
• Het RCA legt de nadruk op ondernemerschap: de kracht en groei van medewerkers geeft hen verantwoordelijkheid en invloed om gebeurtenissen en situaties te verbeteren. 
• Het RCA levert een bijdrage aan de ontwikkeling en innovatie van de revalidatiegeneeskunde door wetenschappelijk en toegepast onderzoek te doen, en vertaalt de resultaten ervan naar de praktijk.","Hospitals and Health Care","501-1,000 employees","Non Profit","Amsterdam, Noord-Holland","Netherlands","rcamsterdam.nl","https://www.linkedin.com/company/revalidatiecentrum-amsterdam",
,"Groenoord Zorgt BV","Groenoord Zorgt biedt u huishoudelijke ondersteuning en individuele begeleiding. Ons doel is dat u zolang mogelijk in uw vertrouwde omgeving kan blijven functioneren. Dit doen wij door het overnemen en begeleiden van activiteiten die leiden tot een schoon en leefbaar huis.

Dankzij onze platte organisatiestructuur heeft u direct contact met de persoon die u verder kan helpen bij eventuele vragen. Het is voor ons belangrijk dat zorg lokaal wordt georganiseerd. Op deze manier proberen we groot te worden door klein te blijven, met als belangrijkste aspect de kwaliteit van zorg. Dit doen we met betrokken, betrouwbare, gemotiveerde en goed opgeleide medewerkers uit uw buurt. 
 
Wij zijn altijd bereikbaar voor u. Zo komen onze gemotiveerde, betrouwbare medewerkers bij u uit de buurt en zijn er geen wachtlijsten. Persoonlijke aandacht voor u is belangrijk. Dit is vaak een ondergeschoven kindje, maar niet bij ons. Groenoord Zorgt houdt een oogje in het zeil.","Hospitals and Health Care","201-500 employees","Privately Held","Leiden, Zuid-Holland","Netherlands","groenoordzorgt.nl","https://www.linkedin.com/company/groenoord-zorgt-bv",
,"Medische banenbank","Medische banenbank is dé vacaturebank in zorg & welzijn en is onderdeel van BSL Media & Learning.

Medische banenbank biedt u een gespecialiseerd vacaturenetwerk in zorg en welzijn. De vacaturesite medischebanenbank.nl bevat het volledige vacatureaanbod, de aangesloten websites bevatten een selectie daarvan. Vacatures worden op basis van relevantie automatisch gedeeld in ons netwerk. Door onze focus, aanpak en maandelijks 100.000 bezoekers zit u altijd in het hart van uw doelgroep!

Uw  vacature plaatsen
 
Afhankelijk van uw wensen biedt medische banenbank u meerdere opties om uw vacatures binnen het netwerk te plaatsen. 
1. Direct een vacature plaatsen
Plaats eenvoudig een vacature, deze staat gedurende de volgende 60 dagen online. Daarnaast worden al uw vacatures door onze redactie gecontroleerd.
2. Vacaturepakket afnemen
Plaatst u regelmatig vacatures dan is het voordelig om een vacaturepakket af te nemen. U bepaald zelf wanneer u ze de vacatures plaatst. Daarnaast heeft u inzicht in de statistieken van de door uw geplaatste vacatures.
3. Partner worden van medische banenbank
Als Partner plaatst u onbeperkt vacatures. U krijgt een eigen werkgeverspagina binnen het netwerk en met uw werkgeversprofiel beheert u gemakkelijk uw vacatures. 

Wilt u meer weten over Medische Banenbank neem dan contact op via e-mail met arbeidsmarkt@bsl.nl of telefonisch op 030-638 37 36","Hospitals and Health Care","201-500 employees","Privately Held","Houten, Utrecht","Netherlands","medischebanenbank.nl","https://www.linkedin.com/company/medische-banenbank",
,"Stichting Allure","‘Het verhaal van ALLURE
is het verhaal van collega’s,
leerlingen en ouders: samen.
Het is een collectief verhaal, een
verhaal over ‘wij’ en over ‘ons’.
We zijn trots op wat we doen
en waarom we dat zo doen.
Onze democratische organisatie
maakt dat we allemaal, van
leerling tot collega ruimte
krijgen voor eigen inbreng
en zelfsturing. Dat maakt
ons nieuwsgierig naar onze
eigen kwaliteiten en geeft ons
vertrouwen in die van de ander,
want we zijn allemaal anders.
Wij geloven in de kracht van ons
verschil. Dat maakt ons, ons.
Dat maakt ons samen ALLURE.
Dat is de allure van ALLURE.‘","Primary and Secondary Education","201-500 employees","Educational","Wognum, Noord-Holland","Netherlands","stichtingallure.nl","https://www.linkedin.com/company/stichting-allure",
,"VVT Alliantie Waardenland","VVT alliantie Waardenland is een samenwerking van 15 ouderenzorgorganisaties in de regio Waardenland en zorgkantoor VGZ. Om die samenwerking vorm te geven, is er een gezamenlijke visie ontwikkeld.
Het is onze gezamenlijke kijk op de toekomst van de zorg en biedt het regionale antwoord op de groeiende schaarste aan medewerkers en middelen en de tegelijkertijd groeiende vraag naar zorg van ouderen.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Alblasserwaard, Vijfheerenlanden en Drechtstreek, Zuid Holland","Netherlands","vvtwaardenland.nl","https://www.linkedin.com/company/vvt-alliantie-waardenland",
,"Opleidingsschool Zutphen","Opleidingsschool Zutphen bestaat uit het Baudartius College, Eligant Lyceum, Isendoorn College, Kompaan College, Het Stedelijk en de Vrijeschool Zutphen VO, samen met de Hogeschool Arnhem en Nijmegen (HAN) en de Radboud Docenten-Academie (RDA).","Education Administration Programs","501-1,000 employees","Educational","Zutphen, Gelderland","Netherlands","opleidingsschoolzutphen.nl","https://www.linkedin.com/company/opleidingsschool-zutphen",
,"Netwerk Duurzame Zorgprofessionals Radboudumc","The Network sustainable care professionals was established to give Radboud umc's care professionals and supporting staff the opportunity to contribute to the organization's sustainable transition.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Nijmegen, Gelderland","Netherlands","radboudumc.nl","https://www.linkedin.com/company/duurzame-zorgprofessionals-radboudumc",
,"VeenLanden College","VeenLanden College is een christelijke scholengemeenschap voor atheneum, havo en mavo. De scholengemeenschap is gevestigd in de gemeente De Ronde Venen, gelegen tussen Amsterdam, Utrecht en Hilversum en beschikt over twee fraaie en functionele schoollocaties, waarvan één in Mijdrecht en één in Vinkeveen. Beide gebouwen zijn qua opzet en faciliteiten zeer eigentijds en volledig voorbereid op toekomstige ontwikkelingen.","Primary and Secondary Education","501-1,000 employees","Educational","Mijdrecht, Utrecht","Netherlands","veenlandencollege.nl","https://www.linkedin.com/company/hetvlc",
,"Venturion Health & Care","Venturion Health & Care is de overkoepelende holding van de zorgorganisaties: AtHomeFirst, Prokino Zorg, Atlas Jeugdhulp, Futura Zorg, Pro Senectute, Labyrint Zorg & Werk, ODA Zorg, Unitio en Futuris Zorg en Werk.  Door kennis en ervaring bij implementatie- en transitietrajecten en met een innovatief oplossingsvermogen laten we de organisaties groeien en bloeien. Met een geweldige club mensen dragen bij aan de professionalisering en optimalisatie van bedrijfsprocessen op financieel, juridisch, HR en recruitment marketing gebied. Wij geloven dat de specialistische kennis binnen Venturion een toegevoegde waarde is die ervoor zorgt dat ondernemers van de dochterbedrijven focus houden op hun dienstverlening. Hiermee dagen we bij Venturion direct bij aan het vertrouwen van ondernemers voor de toekomst van de bedrijven.","Hospitals and Health Care","1,001-5,000 employees","Public Company","Huis ter Heide, Utrecht","Netherlands","venturion.nl","https://www.linkedin.com/company/venturion-health-care",
,"Hogeschool Utrecht | Institute for Design and Engineering for Professionals","Hogeschool Utrecht verzorgt beroepskwalificerende kennisoverdracht voor professionals. Wij leveren een breed pakket aan opleidingsactiviteiten op zowel post-mbo-, post-hbo als masterniveau en voeren kennisscans en onderwijsinnovatieprojecten uit. Wij werken samen met relevante brancheorganisaties en technische bedrijven. Deze samenwerking, en het nauwe contact met opdrachtgevers en individuele professionals, staat garant voor innovatief onderwijs en up-to-date kennis.","Higher Education","1,001-5,000 employees","Educational","Utrecht, Utrecht","Netherlands","hu.nl","https://www.linkedin.com/company/hogeschool-utrecht-institute-for-design-and-engineering",
,"Solar Opleidingen","Solar Opleidingen is jouw partner als het gaat om trainingen voor en in de techniek. Met een aanbod dat aansluit op de actuele ontwikkelingen in de markt en flexibele lesprogramma’s studeer je altijd op jouw manier.
Zo kun je bijvoorbeeld kiezen voor een e-learning thuis, een training op kantoor of een praktijkcursus op een Solar Opleidingen trainingslocatie.

Of je nu werkzaam bent in de installatiesector of industrie, Solar Opleidingen biedt een uitgebreid trainingsaanbod met als doel jou of jouw personeel nog doeltreffender te laten werken. Met voldoende regionale locaties in Nederland bieden wij je altijd de gelegenheid een training bij jou in de buurt te volgen.

Bekijk het volledige trainingsaanbod op https://solaropleidingen.nl","Education Administration Programs","501-1,000 employees","Educational","Alkmaar, Noord Holland","Netherlands","solaropleidingen.nl","https://www.linkedin.com/company/solar-opleidingen",
,"Talma Urk","Talma Urk is een protestants christelijke zorgaanbieder op Urk. Ouderen op Urk kunnen gebruik maken van onze verschillende services, zoals verse maaltijden en doe-activiteiten. Daarnaast biedt Talma Thuiszorg wijkverpleging. Ook tijdelijke opname en dagbesteding bieden wij aan. Talma Urk heeft drie locaties op Urk waar mensen kunnen wonen met zorg: Talma Haven, Het Dok en De Hofstee. Wij helpen u graag uw leven in te richten zoals u dat wenst, zonder dat u uw zelfstandigheid verliest.

Dit maakt Talma Urk tot een ‘ankerplaats voor wonen, zorg en welzijn’.","Hospitals and Health Care","201-500 employees","Non Profit","Urk, Flevoland","Netherlands","talma-urk.nl","https://www.linkedin.com/company/talmaurk",
,"Da Vinci College - World of Logistics","Het Da Vinci College is een regionaal opleidingscentrum voor middelbaar beroepsonderwijs. Onze school biedt ruim 100 mbo-opleidingen aan in verschillende richtingen én we hebben diverse bedrijfsopleidingen en -trainingen, educatie- en inburgeringstrajecten en vavo in huis. Met dit brede aanbod staat het Da Vinci College niet alleen midden in de samenleving, maar dragen we ook bij aan de kwaliteit van onze samenleving.","Education","501-1,000 employees","Educational","Dordrecht, Zuid Holland","Netherlands","davinci.nl","https://www.linkedin.com/company/da-vinci-college-logistiek-transport",
,"Studievereniging Mundus","Studievereniging Mundus is de studievereniging voor studenten Geografie, Planologie en Milieu in Nijmegen","Education Administration Programs","201-500 employees","Non Profit","Nijmegen, Gelderland","Netherlands","mundusnijmegen.nl","https://www.linkedin.com/company/studievereniging-mundus",
,"Meerwerf Basisscholen Den Helder","De toekomst begint in onze klas!

‘Den Helder kijkt positief naar de toekomst. Trots is een belangrijk woord bij de ontwikkelingen die we doormaken binnen onze gemeente. Met elkaar bouwen we aan een sterke stad en een betrokken samenleving. Een samenleving waarin wonen, werken en onderwijs staan als een huis. 

Het openbaar onderwijs van Meerwerf Basisscholen is onlosmakelijk verbonden met de stad Den Helder, een stad rijk aan cultuur en succesvolle ondernemers.
Als u kiest voor een Meerwerfschool weet u dat deze school niet alleen werkt aan een goede toekomst voor uw kind, maar ook bijdraagt aan een sterke samenleving in Den helder. Elke Meerwerfschool is uniek, maar op al onze scholen werken we aan gemeenschappelijke doelen. Door deze samenwerking krijgt uw kind de beste begeleiding in de meest rijke onderwijsomgeving. Uw kind profiteert hiervan.","Primary and Secondary Education","201-500 employees","Non Profit","Den Helder, Noord-Holland","Netherlands","meerwerf.nl","https://www.linkedin.com/company/meerwerf-basisscholen-den-helder",
,"Amsterdam UMC Huisartsgeneeskunde","Bij de afdeling Huisartsgeneeskunde draait alles om inspirerend onderwijs, het uitvoeren van integer onderzoek met maatschappelijke impact en het continue verbeteren en innoveren van de zorg. Om dit te doen, werken we nauw samen met onze regio. Samen zorgen we ervoor dat de dokters van morgen klaar zijn voor de uitdagingen van de toekomst.

Volg deze pagina voor ontwikkelingen rondom onze afdeling, actueel onderzoek, interessante bijeenkomsten en openstaande vacatures.","Hospitals and Health Care","201-500 employees","Non Profit","Amsterdam, Noord-Holland","Netherlands","amsterdamumc.nl","https://www.linkedin.com/company/amsterdam-umc-huisartsgeneeskunde",
,"Madeliefje Thuiszorg & Thuishulp","Madeliefje heeft als missie het bevorderen van kwaliteit van leven. Madeliefje is een organisatie met veel ervaring binnen de thuiszorg, waarbij uw wensen als onze cliënt vooropstaan. 

Onze zorgteams zijn klein en bestaan uit vaste medewerkers en u heeft een vast aanspreekpunt op kantoor. Wij staan voor professionaliteit, betrouwbaarheid en medemenselijkheid. U wens is ons uitgangspunt. 

Ons motto luidt dan ook ieder mens is uniek.","Hospitals and Health Care","201-500 employees","Privately Held","Amsterdam, Noord-Holland","Netherlands","madeliefje.nl","https://www.linkedin.com/company/madeliefje-thuiszorg",
,"Stichting voor Voortgezet Onderwijs Lelystad (SVOL)","Op 1 januari 2008 is de Stichting voor Voortgezet Onderwijs Lelystad ontstaan. Deze stichting beoogt een intensieve samenwerking en samengaan binnen het voortgezet onderwijs van Lelystad.

De gemeenschappelijke belangen liggen op het gebied van het onderwijs zelf, zoals:

het creëren van een breed, samenhangend onderwijsaanbod van hoog niveau;
doelmatig werken door opleidingen en specialisaties waarvoor beperkt belangstelling is, slechts op één locatie aan te bieden;
concentreren van deskundigheid en professionele samenwerking, waardoor onderwijs van hoger niveau ontstaat;
optimaal inzetten van middelen (ruimte, technologie, leermiddelen) ten behoeve van kwaliteit en vernieuwing.

Onder de SVOL vallen ISG Arcus, Scholengemeenschap Lelystad en SG De Rietlanden.","Education Management","201-500 employees","Educational","Lelystad, Flevoland","Netherlands","svol.nl","https://www.linkedin.com/company/svol",
,"Innerwaard","Stichting Innerwaard is een stichting voor primair onderwijs. Onze organisatie bestaat uit 7 IKC’s (IKC staat voor Integraal Kindcentrum) en 1 basisschool, op 9 locaties in Duiven en Westervoort. Bij elkaar opgeteld overkoepelt Innerwaard ruim 2.000 leerlingen en 200 medewerkers.

Innerwaard is een waardengedreven organisatie. Onder onze paraplu bevinden zich katholiek, interconfessioneel en algemeen bijzonder onderwijs.","Education","201-500 employees","Non Profit","Groessen, Gelderland","Netherlands","innerwaard.nl","https://www.linkedin.com/company/innerwaard",
,"De Bijlesgroep","Heb je net even die extra boost nodig voor de laatste paar toetsen? Kan je naast de lessen van school wel een steuntje in de rug gebruiken? Wil jij je achterstand inhalen? Via De Bijlesgroep kun je, waar je ook woont, flexibel online bijles volgen. Tijdens online bijles nemen we samen de stof door, overhoren we het materiaal en leren we je zelfstandig en gestructureerd te werken. Hierdoor werken we achterstanden bij, leren we ze te voorkomen en verbeteren we de resultaten. Zo ga je goed voorbereid aan de slag op school! De Bijlesgroep bestaat uit een klein team van ervaren studenten waarmee je samen de lesstof voor een specifiek vak doorneemt. We helpen je de lesstof beter te begrijpen en te verwerken.","Primary and Secondary Education","501-1,000 employees","Educational","Haarlem, Noord-Holland","Netherlands","debijlesgroep.nl","https://www.linkedin.com/company/debijlesgroep",
,"Beroepsvereniging NVHVV","De Nederlandse Vereniging voor Hart- en Vaat Verpleegkundigen (NVHVV) is een beroepsvereniging voor verpleegkundigen en diegenen die beroepsmatig betrokken zijn bij de cardiovasculaire zorg. 

De Nederlandse Vereniging voor Hart- en Vaat Verpleegkundigen is in 1996 opgericht. De beroepsvereniging NVHVV is ontstaan uit de Verpleegkundige Adviesraad van de Nederlandse Hartstichting.

De missie en doelstellingen van de verpleegkundige beroepsvereniging NVHVV zijn als volgt geformuleerd:
De NVHVV staat voor professionele verpleegkundige zorg voor patiënten met hart- en vaatziekten, wat zij wil bereiken door deskundigheidsbevorderende activiteiten voor hart- en vaatverpleegkundigen en andere zorgprofessionals in het cardiovasculair zorgdomein. Iedere hart- en vaatverpleegkundige
competent !

De NVHVV richt zich op de verpleegkundige zorg voor patiënten met een hart- en/of vaataandoening. Deze patiënten bevinden zich in een extramurale, transmurale en intramurale setting waarbij zowel preventieve, curatieve als palliatieve zorg wordt verleend.

De doelstellingen van de NVHVV 
- De NVHVV wil de beroepsvereniging zijn voor hart- en vaatverpleegkundigen en cardiovasculaire     verpleegkundig specialisten.
- De NVHVV levert een bijdrage aan de professionalisering van de hart- en vaatverpleegkundigen, verpleegkundig specialisten en andere zorgprofessionals in het cardiovasculair zorgdomein, om de kwaliteit van de zorgverlening aan hart- en vaatpatiënten te optimaliseren.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Amersfoort, Utrecht","Netherlands","nvhvv.nl","https://www.linkedin.com/company/nederlandse-vereniging-voor-hart-en-vaat-verpleegkundigen",
,"Zilverzorg","U wilt op een prettige manier, zo lang mogelijk thuis blijven wonen? Dan kunnen wij u de juiste ondersteuning op maat aanbieden. Zilverzorg is een dienstverlenende organisatie dat ondersteuning aan huis biedt. Huishoudelijke hulp, gezelschap, maaltijden, ambulante en specialistische begeleiding bieden u genoeg ondersteuning om zo prettig en zelfstandig mogelijk thuis te kunnen wonen.

Onderscheidend t.o.v. andere dienstverlenende organisaties gericht aan ouderen is dat u de diensten van Zilverzorg kunt combineren. Stel: U wilt één uur huishoudelijke hulp afnemen, dan kunt u dit combineren met de dienst ‘gezelschap’. Dit kan zijn dat u een kopje thee en een praatje met iemand maakt, dat iemand voor u kookt of dat diegene daadwerkelijk met u mee-eet. U geeft aan waar uw behoefte ligt, wij gaan dit voor u regelen.  
Door deze unieke mogelijkheid spelen wij in op de actuele ontwikkelingen betreft de doelgroep. Denk aan eenzaamheid, zelfredzaamheid, sociaal isolement. 

Daarnaast heeft Zilverzorg ook een informerende rol tegenover de cliënt. Heeft men recht op een vergoeding? Welke activiteiten worden er aangeboden in de gemeente waaraan de cliënt kan en wilt deelnemen? Het is belangrijk om de doelgroep hier bij te helpen door ze hierover te informeren en hierbij te betrekken. Daarom zullen wij samen met de cliënt uitzoeken wat de mogelijkheden zijn. 

Wij zijn actief Gelderland, Noord-Brabant en Limburg. Mocht u geïnteresseerd zijn, neem dan een kijkje op onze website www.zilverzorg.com.","Hospitals and Health Care","201-500 employees","Privately Held","Arnhem, Gelderland","Netherlands","zilverzorg.com","https://www.linkedin.com/company/zilverzorg",
,"LuciVer, Welzijn Zorg en Wonen","LuciVer is een kleinschalige organisatie voor welzijn, zorg en wonen. Wij zijn er voor álle ouderen die zorg en ondersteuning nodig hebben. Het is voor LuciVer vanzelfsprekend om goede, warme en professionele zorg- en dienstverlening te leveren. Daarvoor zetten wij een stap extra en kijken we eerst en vooral naar de behoeften van onze cliënten. Kunnen leven op een manier die voor onze cliënten prettig en zinvol is, is daarbij het belangrijkste. Eigen regie behouden en (daar waar nodig met behulp van onze medewerkers) een plezierig leven leiden, daar draait het om.

LuciVer ontwikkelt zich tot een eigentijdse en open zorgorganisatie met nieuwbouw in de nabije toekomst. Het bieden van oprechte aandacht en respectvolle zorg vinden we belangrijk. Ieder mens is uniek. Iedereen wordt gezien en gehoord en zo kunnen we warmte, geborgenheid en veiligheid bieden. Bij LuciVer leven we samen, zo goed mogelijk.

LuciVer biedt, óók bij u thuis:
- Huishoudelijke hulp
- Persoonlijke verzorging
- Verpleging
- Dagbegeleiding
- Wonen met zorg in La Verna
- Geestelijke verzorging","Hospitals and Health Care","201-500 employees","Non Profit","Wijchen, Gelderland","Netherlands","luciver.nl","https://www.linkedin.com/company/luciver",
,"Tuinbouw & Agribusiness Flexibele Deeltijd @Inholland Delft","Je wilt voorop blijven lopen, doorgroeien naar een nieuwe functie of specialisatie en toekomstbepalende vraagstukken goed kunnen aanpakken en oplossen. Een goed product, nieuwe businessmodellen en innovatie op gebieden als management, technologie, advies, logistiek, export en duurzaamheid zijn minstens zo bepalend voor succes. Je beseft: daar heb ik nieuwe kennis, vaardigheden en ervaringen voor nodig. En een hbo-diploma, zodat je je loopbaan opnieuw kunt uitstippelen. Volledig teruggaan naar de schoolbanken is wat ons betreft niet nodig. Wij hebben namelijk dé oplossing voor jou: de flexibele deeltijdopleiding Tuinbouw & Agribusiness. Een unieke opleiding die grotendeels plaatsvindt in de praktijk: het bedrijf, de sector en de keten waarin jij werkt of gaat werken.

Of ben je geïnteresseerd in kortere cursussen of masterclasses? Inholland Tuinbouw & Agribusiness is jouw partner in leren. Surf naar de Horti Academy of neem contact op met Marco Schreuders.","Education Management","1,001-5,000 employees","Educational","Delft, Zuid-Holland","Netherlands","inholland.nl","https://www.linkedin.com/company/tuinbouw-en-agribusiness-flexibele-deeltijd-inholland-delft",
